spend_date,channel,category,marketing_spend
2025-12-03,AJIO,Trousers,790.63
2025-12-03,AJIO,Jackets,528.52
2025-12-04,D2C_APP,Shirts,7263.74
2025-12-04,D2C_APP,T-Shirts,4622.07
2025-12-04,D2C_APP,Jeans,2755.39
2025-12-04,D2C_APP,Co-ords,2193.12
2025-12-04,D2C_APP,Trousers,1615.0
2025-12-04,D2C_APP,Jackets,1580.18
2025-12-04,D2C_WEB,Shirts,3773.61
2025-12-04,D2C_WEB,T-Shirts,2437.0
2025-12-04,D2C_WEB,Jeans,2158.23
2025-12-04,D2C_WEB,Co-ords,1049.75
2025-12-04,D2C_WEB,Trousers,1086.38
2025-12-04,D2C_WEB,Jackets,1340.56
2025-12-04,MYNTRA,Shirts,7945.38
2025-12-04,MYNTRA,T-Shirts,5097.39
2025-12-04,MYNTRA,Jeans,3058.21
2025-12-04,MYNTRA,Co-ords,2855.46
2025-12-04,MYNTRA,Trousers,2786.93
2025-12-04,MYNTRA,Jackets,1328.69
2025-12-04,FLIPKART,Shirts,5616.42
2025-12-04,FLIPKART,T-Shirts,3746.1
2025-12-04,FLIPKART,Jeans,2779.83
2025-12-04,FLIPKART,Co-ords,1262.49
2025-12-04,FLIPKART,Trousers,1955.02
2025-12-04,FLIPKART,Jackets,1076.96
2025-12-04,AJIO,Shirts,3162.51
2025-12-04,AJIO,T-Shirts,1293.95
2025-12-04,AJIO,Jeans,1311.13
2025-12-04,AJIO,Co-ords,1324.51
2025-12-04,AJIO,Trousers,767.3
2025-12-04,AJIO,Jackets,743.06
2025-12-05,D2C_APP,Shirts,6065.28
2025-12-05,D2C_APP,T-Shirts,2774.74
2025-12-05,D2C_APP,Jeans,3912.28
2025-12-05,D2C_APP,Co-ords,2038.07
2025-12-05,D2C_APP,Trousers,2328.93
2025-12-05,D2C_APP,Jackets,1032.24
2025-12-05,D2C_WEB,Shirts,2969.14
2025-12-05,D2C_WEB,T-Shirts,2292.01
2025-12-05,D2C_WEB,Jeans,1830.45
2025-12-05,D2C_WEB,Co-ords,1635.52
2025-12-05,D2C_WEB,Trousers,1164.47
2025-12-05,D2C_WEB,Jackets,1103.71
2025-12-05,MYNTRA,Shirts,8759.94
2025-12-05,MYNTRA,T-Shirts,3970.17
2025-12-05,MYNTRA,Jeans,5495.09
2025-12-05,MYNTRA,Co-ords,2995.09
2025-12-05,MYNTRA,Trousers,1677.03
2025-12-05,MYNTRA,Jackets,1438.35
2025-12-05,FLIPKART,Shirts,4874.97
2025-12-05,FLIPKART,T-Shirts,2819.06
2025-12-05,FLIPKART,Jeans,3302.58
2025-12-05,FLIPKART,Co-ords,2113.84
2025-12-05,FLIPKART,Trousers,1753.29
2025-12-05,FLIPKART,Jackets,1156.56
2025-12-05,AJIO,Shirts,2640.68
2025-12-05,AJIO,T-Shirts,1361.84
2025-12-05,AJIO,Jeans,1517.96
2025-12-05,AJIO,Co-ords,772.69
2025-12-05,AJIO,Trousers,1026.01
2025-12-05,AJIO,Jackets,491.2
2025-12-06,D2C_APP,Shirts,5756.8
2025-12-06,D2C_APP,T-Shirts,6701.48
2025-12-06,D2C_APP,Jeans,5210.41
2025-12-06,D2C_APP,Co-ords,2598.1
2025-12-06,D2C_APP,Trousers,2980.05
2025-12-06,D2C_APP,Jackets,1435.15
2025-12-06,D2C_WEB,Shirts,4757.42
2025-12-06,D2C_WEB,T-Shirts,3974.0
2025-12-06,D2C_WEB,Jeans,3637.72
2025-12-06,D2C_WEB,Co-ords,2338.56
2025-12-06,D2C_WEB,Trousers,1399.33
2025-12-06,D2C_WEB,Jackets,888.27
2025-12-06,MYNTRA,Shirts,10451.41
2025-12-06,MYNTRA,T-Shirts,6235.11
2025-12-06,MYNTRA,Jeans,6644.26
2025-12-06,MYNTRA,Co-ords,4534.1
2025-12-06,MYNTRA,Trousers,2804.94
2025-12-06,MYNTRA,Jackets,1629.72
2025-12-06,FLIPKART,Shirts,7240.29
2025-12-06,FLIPKART,T-Shirts,2925.07
2025-12-06,FLIPKART,Jeans,2686.51
2025-12-06,FLIPKART,Co-ords,2970.59
2025-12-06,FLIPKART,Trousers,1379.57
2025-12-06,FLIPKART,Jackets,1865.6
2025-12-06,AJIO,Shirts,3045.2
2025-12-06,AJIO,T-Shirts,1968.11
2025-12-06,AJIO,Jeans,2369.06
2025-12-06,AJIO,Co-ords,1255.07
2025-12-06,AJIO,Trousers,741.61
2025-12-06,AJIO,Jackets,714.27
2025-12-07,D2C_APP,Shirts,5317.78
2025-12-07,D2C_APP,T-Shirts,6132.45
2025-12-07,D2C_APP,Jeans,4082.78
2025-12-07,D2C_APP,Co-ords,2040.18
2025-12-07,D2C_APP,Trousers,1960.39
2025-12-07,D2C_APP,Jackets,1657.67
2025-12-07,D2C_WEB,Shirts,6283.09
2025-12-07,D2C_WEB,T-Shirts,3279.2
2025-12-07,D2C_WEB,Jeans,2614.04
2025-12-07,D2C_WEB,Co-ords,1461.83
2025-12-07,D2C_WEB,Trousers,1159.24
2025-12-07,D2C_WEB,Jackets,999.9
2025-12-07,MYNTRA,Shirts,10200.51
2025-12-07,MYNTRA,T-Shirts,4902.52
2025-12-07,MYNTRA,Jeans,6092.69
2025-12-07,MYNTRA,Co-ords,4060.72
2025-12-07,MYNTRA,Trousers,3271.31
2025-12-07,MYNTRA,Jackets,2407.92
2025-12-07,FLIPKART,Shirts,5256.44
2025-12-07,FLIPKART,T-Shirts,5498.74
2025-12-07,FLIPKART,Jeans,4100.45
2025-12-07,FLIPKART,Co-ords,1676.91
2025-12-07,FLIPKART,Trousers,1457.3
2025-12-07,FLIPKART,Jackets,1019.81
2025-12-07,AJIO,Shirts,3578.1
2025-12-07,AJIO,T-Shirts,2235.88
2025-12-07,AJIO,Jeans,1524.64
2025-12-07,AJIO,Co-ords,1537.84
2025-12-07,AJIO,Trousers,879.46
2025-12-07,AJIO,Jackets,1126.41
2025-12-08,D2C_APP,Shirts,4071.33
2025-12-08,D2C_APP,T-Shirts,4649.22
2025-12-08,D2C_APP,Jeans,2974.49
2025-12-08,D2C_APP,Co-ords,1827.35
2025-12-08,D2C_APP,Trousers,1315.6
2025-12-08,D2C_APP,Jackets,1104.42
2025-12-08,D2C_WEB,Shirts,3135.98
2025-12-08,D2C_WEB,T-Shirts,3657.78
2025-12-08,D2C_WEB,Jeans,2350.2
2025-12-08,D2C_WEB,Co-ords,1716.11
2025-12-08,D2C_WEB,Trousers,874.22
2025-12-08,D2C_WEB,Jackets,1168.47
2025-12-08,MYNTRA,Shirts,8914.02
2025-12-08,MYNTRA,T-Shirts,3422.27
2025-12-08,MYNTRA,Jeans,5259.15
2025-12-08,MYNTRA,Co-ords,3083.35
2025-12-08,MYNTRA,Trousers,2500.93
2025-12-08,MYNTRA,Jackets,2256.45
2025-12-08,FLIPKART,Shirts,4951.27
2025-12-08,FLIPKART,T-Shirts,3071.21
2025-12-08,FLIPKART,Jeans,2789.9
2025-12-08,FLIPKART,Co-ords,1289.17
2025-12-08,FLIPKART,Trousers,1508.27
2025-12-08,FLIPKART,Jackets,794.3
2025-12-08,AJIO,Shirts,2308.7
2025-12-08,AJIO,T-Shirts,1759.31
2025-12-08,AJIO,Jeans,1238.48
2025-12-08,AJIO,Co-ords,756.95
2025-12-08,AJIO,Trousers,709.98
2025-12-08,AJIO,Jackets,450.6
2025-12-09,D2C_APP,Shirts,6273.37
2025-12-09,D2C_APP,T-Shirts,5116.39
2025-12-09,D2C_APP,Jeans,2550.52
2025-12-09,D2C_APP,Co-ords,2345.55
2025-12-09,D2C_APP,Trousers,2178.45
2025-12-09,D2C_APP,Jackets,1432.34
2025-12-09,D2C_WEB,Shirts,4206.69
2025-12-09,D2C_WEB,T-Shirts,3016.03
2025-12-09,D2C_WEB,Jeans,1816.69
2025-12-09,D2C_WEB,Co-ords,1734.73
2025-12-09,D2C_WEB,Trousers,1082.17
2025-12-09,D2C_WEB,Jackets,1140.54
2025-12-09,MYNTRA,Shirts,7487.03
2025-12-09,MYNTRA,T-Shirts,4714.66
2025-12-09,MYNTRA,Jeans,4691.25
2025-12-09,MYNTRA,Co-ords,2759.42
2025-12-09,MYNTRA,Trousers,1955.3
2025-12-09,MYNTRA,Jackets,1794.28
2025-12-09,FLIPKART,Shirts,4158.11
2025-12-09,FLIPKART,T-Shirts,3674.87
2025-12-09,FLIPKART,Jeans,2523.57
2025-12-09,FLIPKART,Co-ords,1800.83
2025-12-09,FLIPKART,Trousers,1104.77
2025-12-09,FLIPKART,Jackets,1105.62
2025-12-09,AJIO,Shirts,2224.03
2025-12-09,AJIO,T-Shirts,2205.55
2025-12-09,AJIO,Jeans,1248.57
2025-12-09,AJIO,Co-ords,1123.19
2025-12-09,AJIO,Trousers,608.04
2025-12-09,AJIO,Jackets,664.79
2025-12-10,D2C_APP,Shirts,6154.89
2025-12-10,D2C_APP,T-Shirts,3583.82
2025-12-10,D2C_APP,Jeans,4108.03
2025-12-10,D2C_APP,Co-ords,1935.16
2025-12-10,D2C_APP,Trousers,1725.85
2025-12-10,D2C_APP,Jackets,1846.53
2025-12-10,D2C_WEB,Shirts,5026.85
2025-12-10,D2C_WEB,T-Shirts,3632.04
2025-12-10,D2C_WEB,Jeans,1517.68
2025-12-10,D2C_WEB,Co-ords,2015.9
2025-12-10,D2C_WEB,Trousers,1347.39
2025-12-10,D2C_WEB,Jackets,1161.32
2025-12-10,MYNTRA,Shirts,5255.77
2025-12-10,MYNTRA,T-Shirts,6223.5
2025-12-10,MYNTRA,Jeans,2992.61
2025-12-10,MYNTRA,Co-ords,2966.4
2025-12-10,MYNTRA,Trousers,2579.19
2025-12-10,MYNTRA,Jackets,2441.06
2025-12-10,FLIPKART,Shirts,4514.23
2025-12-10,FLIPKART,T-Shirts,3227.88
2025-12-10,FLIPKART,Jeans,1942.6
2025-12-10,FLIPKART,Co-ords,1541.26
2025-12-10,FLIPKART,Trousers,1874.68
2025-12-10,FLIPKART,Jackets,1486.5
2025-12-10,AJIO,Shirts,2183.86
2025-12-10,AJIO,T-Shirts,1404.8
2025-12-10,AJIO,Jeans,1420.4
2025-12-10,AJIO,Co-ords,927.59
2025-12-10,AJIO,Trousers,868.16
2025-12-10,AJIO,Jackets,626.72
2025-12-11,D2C_APP,Shirts,5138.97
2025-12-11,D2C_APP,T-Shirts,4801.98
2025-12-11,D2C_APP,Jeans,3540.48
2025-12-11,D2C_APP,Co-ords,1979.82
2025-12-11,D2C_APP,Trousers,2494.34
2025-12-11,D2C_APP,Jackets,1748.66
2025-12-11,D2C_WEB,Shirts,4755.86
2025-12-11,D2C_WEB,T-Shirts,3375.45
2025-12-11,D2C_WEB,Jeans,2425.14
2025-12-11,D2C_WEB,Co-ords,1151.47
2025-12-11,D2C_WEB,Trousers,1273.5
2025-12-11,D2C_WEB,Jackets,819.83
2025-12-11,MYNTRA,Shirts,5746.16
2025-12-11,MYNTRA,T-Shirts,5501.35
2025-12-11,MYNTRA,Jeans,4619.01
2025-12-11,MYNTRA,Co-ords,2437.88
2025-12-11,MYNTRA,Trousers,2978.87
2025-12-11,MYNTRA,Jackets,1683.26
2025-12-11,FLIPKART,Shirts,4159.99
2025-12-11,FLIPKART,T-Shirts,3840.2
2025-12-11,FLIPKART,Jeans,2710.66
2025-12-11,FLIPKART,Co-ords,2041.99
2025-12-11,FLIPKART,Trousers,1160.77
2025-12-11,FLIPKART,Jackets,850.42
2025-12-11,AJIO,Shirts,2481.06
2025-12-11,AJIO,T-Shirts,1241.18
2025-12-11,AJIO,Jeans,1284.92
2025-12-11,AJIO,Co-ords,1076.29
2025-12-11,AJIO,Trousers,998.94
2025-12-11,AJIO,Jackets,676.58
2025-12-12,D2C_APP,Shirts,6273.47
2025-12-12,D2C_APP,T-Shirts,4262.24
2025-12-12,D2C_APP,Jeans,4488.54
2025-12-12,D2C_APP,Co-ords,1616.11
2025-12-12,D2C_APP,Trousers,1590.12
2025-12-12,D2C_APP,Jackets,1341.05
2025-12-12,D2C_WEB,Shirts,3007.98
2025-12-12,D2C_WEB,T-Shirts,3375.34
2025-12-12,D2C_WEB,Jeans,1956.27
2025-12-12,D2C_WEB,Co-ords,1825.57
2025-12-12,D2C_WEB,Trousers,899.54
2025-12-12,D2C_WEB,Jackets,1065.27
2025-12-12,MYNTRA,Shirts,8712.93
2025-12-12,MYNTRA,T-Shirts,6191.91
2025-12-12,MYNTRA,Jeans,5220.47
2025-12-12,MYNTRA,Co-ords,1859.82
2025-12-12,MYNTRA,Trousers,2574.34
2025-12-12,MYNTRA,Jackets,2342.11
2025-12-12,FLIPKART,Shirts,4627.88
2025-12-12,FLIPKART,T-Shirts,3603.52
2025-12-12,FLIPKART,Jeans,3393.59
2025-12-12,FLIPKART,Co-ords,1922.11
2025-12-12,FLIPKART,Trousers,1595.31
2025-12-12,FLIPKART,Jackets,1115.75
2025-12-12,AJIO,Shirts,3353.77
2025-12-12,AJIO,T-Shirts,2194.7
2025-12-12,AJIO,Jeans,1184.32
2025-12-12,AJIO,Co-ords,708.62
2025-12-12,AJIO,Trousers,1113.98
2025-12-12,AJIO,Jackets,521.7
2025-12-13,D2C_APP,Shirts,7361.55
2025-12-13,D2C_APP,T-Shirts,6417.49
2025-12-13,D2C_APP,Jeans,3649.59
2025-12-13,D2C_APP,Co-ords,3863.16
2025-12-13,D2C_APP,Trousers,3027.77
2025-12-13,D2C_APP,Jackets,1471.2
2025-12-13,D2C_WEB,Shirts,5483.83
2025-12-13,D2C_WEB,T-Shirts,4258.42
2025-12-13,D2C_WEB,Jeans,3087.88
2025-12-13,D2C_WEB,Co-ords,2326.47
2025-12-13,D2C_WEB,Trousers,1889.46
2025-12-13,D2C_WEB,Jackets,1079.36
2025-12-13,MYNTRA,Shirts,9846.16
2025-12-13,MYNTRA,T-Shirts,7362.86
2025-12-13,MYNTRA,Jeans,4129.75
2025-12-13,MYNTRA,Co-ords,2704.95
2025-12-13,MYNTRA,Trousers,3453.96
2025-12-13,MYNTRA,Jackets,2305.54
2025-12-13,FLIPKART,Shirts,7473.03
2025-12-13,FLIPKART,T-Shirts,4633.8
2025-12-13,FLIPKART,Jeans,3049.69
2025-12-13,FLIPKART,Co-ords,2010.06
2025-12-13,FLIPKART,Trousers,1637.43
2025-12-13,FLIPKART,Jackets,1749.49
2025-12-13,AJIO,Shirts,2943.41
2025-12-13,AJIO,T-Shirts,2787.21
2025-12-13,AJIO,Jeans,2054.87
2025-12-13,AJIO,Co-ords,905.79
2025-12-13,AJIO,Trousers,850.52
2025-12-13,AJIO,Jackets,1138.73
2025-12-14,D2C_APP,Shirts,8976.46
2025-12-14,D2C_APP,T-Shirts,3676.29
2025-12-14,D2C_APP,Jeans,5746.2
2025-12-14,D2C_APP,Co-ords,3123.96
2025-12-14,D2C_APP,Trousers,3205.14
2025-12-14,D2C_APP,Jackets,1885.28
2025-12-14,D2C_WEB,Shirts,5628.09
2025-12-14,D2C_WEB,T-Shirts,3146.44
2025-12-14,D2C_WEB,Jeans,2760.45
2025-12-14,D2C_WEB,Co-ords,1795.04
2025-12-14,D2C_WEB,Trousers,1608.28
2025-12-14,D2C_WEB,Jackets,930.16
2025-12-14,MYNTRA,Shirts,9329.31
2025-12-14,MYNTRA,T-Shirts,5146.53
2025-12-14,MYNTRA,Jeans,6100.13
2025-12-14,MYNTRA,Co-ords,3285.88
2025-12-14,MYNTRA,Trousers,3414.2
2025-12-14,MYNTRA,Jackets,1702.64
2025-12-14,FLIPKART,Shirts,6652.74
2025-12-14,FLIPKART,T-Shirts,3213.83
2025-12-14,FLIPKART,Jeans,4201.21
2025-12-14,FLIPKART,Co-ords,2011.6
2025-12-14,FLIPKART,Trousers,1690.75
2025-12-14,FLIPKART,Jackets,1404.2
2025-12-14,AJIO,Shirts,3183.34
2025-12-14,AJIO,T-Shirts,1979.18
2025-12-14,AJIO,Jeans,2030.76
2025-12-14,AJIO,Co-ords,1301.3
2025-12-14,AJIO,Trousers,1329.99
2025-12-14,AJIO,Jackets,821.23
2025-12-15,D2C_APP,Shirts,4466.93
2025-12-15,D2C_APP,T-Shirts,5173.26
2025-12-15,D2C_APP,Jeans,2292.5
2025-12-15,D2C_APP,Co-ords,2292.72
2025-12-15,D2C_APP,Trousers,1483.22
2025-12-15,D2C_APP,Jackets,1921.27
2025-12-15,D2C_WEB,Shirts,3396.44
2025-12-15,D2C_WEB,T-Shirts,3263.02
2025-12-15,D2C_WEB,Jeans,1639.23
2025-12-15,D2C_WEB,Co-ords,1065.72
2025-12-15,D2C_WEB,Trousers,1200.47
2025-12-15,D2C_WEB,Jackets,1154.72
2025-12-15,MYNTRA,Shirts,6438.86
2025-12-15,MYNTRA,T-Shirts,3580.51
2025-12-15,MYNTRA,Jeans,4651.04
2025-12-15,MYNTRA,Co-ords,2243.72
2025-12-15,MYNTRA,Trousers,2226.58
2025-12-15,MYNTRA,Jackets,2147.83
2025-12-15,FLIPKART,Shirts,4949.98
2025-12-15,FLIPKART,T-Shirts,2257.33
2025-12-15,FLIPKART,Jeans,2607.4
2025-12-15,FLIPKART,Co-ords,1526.95
2025-12-15,FLIPKART,Trousers,1328.1
2025-12-15,FLIPKART,Jackets,1565.64
2025-12-15,AJIO,Shirts,2261.18
2025-12-15,AJIO,T-Shirts,1513.88
2025-12-15,AJIO,Jeans,1267.83
2025-12-15,AJIO,Co-ords,1082.98
2025-12-15,AJIO,Trousers,929.13
2025-12-15,AJIO,Jackets,845.08
2025-12-16,D2C_APP,Shirts,4427.08
2025-12-16,D2C_APP,T-Shirts,2797.26
2025-12-16,D2C_APP,Jeans,2678.27
2025-12-16,D2C_APP,Co-ords,1686.33
2025-12-16,D2C_APP,Trousers,1857.47
2025-12-16,D2C_APP,Jackets,1126.2
2025-12-16,D2C_WEB,Shirts,3911.66
2025-12-16,D2C_WEB,T-Shirts,2960.31
2025-12-16,D2C_WEB,Jeans,1798.61
2025-12-16,D2C_WEB,Co-ords,1417.18
2025-12-16,D2C_WEB,Trousers,908.72
2025-12-16,D2C_WEB,Jackets,1261.25
2025-12-16,MYNTRA,Shirts,8791.19
2025-12-16,MYNTRA,T-Shirts,5833.73
2025-12-16,MYNTRA,Jeans,5536.7
2025-12-16,MYNTRA,Co-ords,3454.73
2025-12-16,MYNTRA,Trousers,2727.24
2025-12-16,MYNTRA,Jackets,2228.1
2025-12-16,FLIPKART,Shirts,4699.89
2025-12-16,FLIPKART,T-Shirts,3575.25
2025-12-16,FLIPKART,Jeans,2605.51
2025-12-16,FLIPKART,Co-ords,1386.71
2025-12-16,FLIPKART,Trousers,1354.72
2025-12-16,FLIPKART,Jackets,1216.23
2025-12-16,AJIO,Shirts,1742.25
2025-12-16,AJIO,T-Shirts,2035.15
2025-12-16,AJIO,Jeans,1895.15
2025-12-16,AJIO,Co-ords,1171.83
2025-12-16,AJIO,Trousers,892.89
2025-12-16,AJIO,Jackets,652.08
2025-12-17,D2C_APP,Shirts,4442.76
2025-12-17,D2C_APP,T-Shirts,3178.23
2025-12-17,D2C_APP,Jeans,4056.82
2025-12-17,D2C_APP,Co-ords,2846.33
2025-12-17,D2C_APP,Trousers,1309.84
2025-12-17,D2C_APP,Jackets,1347.13
2025-12-17,D2C_WEB,Shirts,4463.42
2025-12-17,D2C_WEB,T-Shirts,3634.89
2025-12-17,D2C_WEB,Jeans,2776.83
2025-12-17,D2C_WEB,Co-ords,1928.14
2025-12-17,D2C_WEB,Trousers,942.4
2025-12-17,D2C_WEB,Jackets,915.51
2025-12-17,MYNTRA,Shirts,8435.97
2025-12-17,MYNTRA,T-Shirts,5698.87
2025-12-17,MYNTRA,Jeans,4788.05
2025-12-17,MYNTRA,Co-ords,2243.92
2025-12-17,MYNTRA,Trousers,2490.62
2025-12-17,MYNTRA,Jackets,2091.77
2025-12-17,FLIPKART,Shirts,3100.58
2025-12-17,FLIPKART,T-Shirts,4309.0
2025-12-17,FLIPKART,Jeans,2791.6
2025-12-17,FLIPKART,Co-ords,1324.92
2025-12-17,FLIPKART,Trousers,1071.52
2025-12-17,FLIPKART,Jackets,1239.45
2025-12-17,AJIO,Shirts,3350.75
2025-12-17,AJIO,T-Shirts,1846.82
2025-12-17,AJIO,Jeans,1850.99
2025-12-17,AJIO,Co-ords,1073.95
2025-12-17,AJIO,Trousers,929.89
2025-12-17,AJIO,Jackets,827.88
2025-12-18,D2C_APP,Shirts,7456.49
2025-12-18,D2C_APP,T-Shirts,3797.17
2025-12-18,D2C_APP,Jeans,3854.06
2025-12-18,D2C_APP,Co-ords,2065.93
2025-12-18,D2C_APP,Trousers,1976.71
2025-12-18,D2C_APP,Jackets,1170.42
2025-12-18,D2C_WEB,Shirts,2854.59
2025-12-18,D2C_WEB,T-Shirts,2688.16
2025-12-18,D2C_WEB,Jeans,1986.28
2025-12-18,D2C_WEB,Co-ords,1080.27
2025-12-18,D2C_WEB,Trousers,1614.06
2025-12-18,D2C_WEB,Jackets,883.47
2025-12-18,MYNTRA,Shirts,6324.79
2025-12-18,MYNTRA,T-Shirts,3699.01
2025-12-18,MYNTRA,Jeans,4404.61
2025-12-18,MYNTRA,Co-ords,2773.49
2025-12-18,MYNTRA,Trousers,2908.75
2025-12-18,MYNTRA,Jackets,1258.51
2025-12-18,FLIPKART,Shirts,5419.72
2025-12-18,FLIPKART,T-Shirts,2245.93
2025-12-18,FLIPKART,Jeans,1836.69
2025-12-18,FLIPKART,Co-ords,1426.8
2025-12-18,FLIPKART,Trousers,1708.31
2025-12-18,FLIPKART,Jackets,956.68
2025-12-18,AJIO,Shirts,2266.98
2025-12-18,AJIO,T-Shirts,1578.01
2025-12-18,AJIO,Jeans,1894.02
2025-12-18,AJIO,Co-ords,996.25
2025-12-18,AJIO,Trousers,942.75
2025-12-18,AJIO,Jackets,739.16
2025-12-19,D2C_APP,Shirts,7138.1
2025-12-19,D2C_APP,T-Shirts,4973.31
2025-12-19,D2C_APP,Jeans,3501.43
2025-12-19,D2C_APP,Co-ords,2773.87
2025-12-19,D2C_APP,Trousers,2436.47
2025-12-19,D2C_APP,Jackets,1580.73
2025-12-19,D2C_WEB,Shirts,4426.83
2025-12-19,D2C_WEB,T-Shirts,3472.76
2025-12-19,D2C_WEB,Jeans,2323.59
2025-12-19,D2C_WEB,Co-ords,1129.8
2025-12-19,D2C_WEB,Trousers,1026.4
2025-12-19,D2C_WEB,Jackets,1084.33
2025-12-19,MYNTRA,Shirts,5273.07
2025-12-19,MYNTRA,T-Shirts,6386.05
2025-12-19,MYNTRA,Jeans,3773.19
2025-12-19,MYNTRA,Co-ords,2026.42
2025-12-19,MYNTRA,Trousers,1696.52
2025-12-19,MYNTRA,Jackets,2358.37
2025-12-19,FLIPKART,Shirts,4299.28
2025-12-19,FLIPKART,T-Shirts,4023.68
2025-12-19,FLIPKART,Jeans,2959.5
2025-12-19,FLIPKART,Co-ords,1983.8
2025-12-19,FLIPKART,Trousers,1451.03
2025-12-19,FLIPKART,Jackets,1387.34
2025-12-19,AJIO,Shirts,2168.73
2025-12-19,AJIO,T-Shirts,2424.03
2025-12-19,AJIO,Jeans,1570.74
2025-12-19,AJIO,Co-ords,951.62
2025-12-19,AJIO,Trousers,638.15
2025-12-19,AJIO,Jackets,642.75
2025-12-20,D2C_APP,Shirts,7970.94
2025-12-20,D2C_APP,T-Shirts,4347.88
2025-12-20,D2C_APP,Jeans,4480.01
2025-12-20,D2C_APP,Co-ords,3338.0
2025-12-20,D2C_APP,Trousers,2280.85
2025-12-20,D2C_APP,Jackets,2450.37
2025-12-20,D2C_WEB,Shirts,3922.52
2025-12-20,D2C_WEB,T-Shirts,4508.7
2025-12-20,D2C_WEB,Jeans,3617.8
2025-12-20,D2C_WEB,Co-ords,1445.73
2025-12-20,D2C_WEB,Trousers,2134.79
2025-12-20,D2C_WEB,Jackets,1720.3
2025-12-20,MYNTRA,Shirts,6512.8
2025-12-20,MYNTRA,T-Shirts,8166.76
2025-12-20,MYNTRA,Jeans,5458.26
2025-12-20,MYNTRA,Co-ords,2452.9
2025-12-20,MYNTRA,Trousers,2099.36
2025-12-20,MYNTRA,Jackets,3129.43
2025-12-20,FLIPKART,Shirts,7210.03
2025-12-20,FLIPKART,T-Shirts,5000.51
2025-12-20,FLIPKART,Jeans,3836.89
2025-12-20,FLIPKART,Co-ords,2023.05
2025-12-20,FLIPKART,Trousers,1954.37
2025-12-20,FLIPKART,Jackets,1324.33
2025-12-20,AJIO,Shirts,3753.18
2025-12-20,AJIO,T-Shirts,1784.71
2025-12-20,AJIO,Jeans,1936.85
2025-12-20,AJIO,Co-ords,1705.96
2025-12-20,AJIO,Trousers,914.21
2025-12-20,AJIO,Jackets,842.01
2025-12-21,D2C_APP,Shirts,8809.38
2025-12-21,D2C_APP,T-Shirts,6144.23
2025-12-21,D2C_APP,Jeans,5637.95
2025-12-21,D2C_APP,Co-ords,3000.39
2025-12-21,D2C_APP,Trousers,1881.04
2025-12-21,D2C_APP,Jackets,2350.7
2025-12-21,D2C_WEB,Shirts,4890.65
2025-12-21,D2C_WEB,T-Shirts,3601.52
2025-12-21,D2C_WEB,Jeans,3214.06
2025-12-21,D2C_WEB,Co-ords,1484.91
2025-12-21,D2C_WEB,Trousers,1831.42
2025-12-21,D2C_WEB,Jackets,1737.43
2025-12-21,MYNTRA,Shirts,11227.45
2025-12-21,MYNTRA,T-Shirts,4735.66
2025-12-21,MYNTRA,Jeans,5780.43
2025-12-21,MYNTRA,Co-ords,3810.34
2025-12-21,MYNTRA,Trousers,3552.69
2025-12-21,MYNTRA,Jackets,2720.25
2025-12-21,FLIPKART,Shirts,7371.26
2025-12-21,FLIPKART,T-Shirts,4981.75
2025-12-21,FLIPKART,Jeans,2968.05
2025-12-21,FLIPKART,Co-ords,2861.35
2025-12-21,FLIPKART,Trousers,2331.12
2025-12-21,FLIPKART,Jackets,1909.02
2025-12-21,AJIO,Shirts,3263.63
2025-12-21,AJIO,T-Shirts,2281.15
2025-12-21,AJIO,Jeans,1836.6
2025-12-21,AJIO,Co-ords,1667.88
2025-12-21,AJIO,Trousers,1424.36
2025-12-21,AJIO,Jackets,1029.93
2025-12-22,D2C_APP,Shirts,7145.98
2025-12-22,D2C_APP,T-Shirts,4509.82
2025-12-22,D2C_APP,Jeans,2351.6
2025-12-22,D2C_APP,Co-ords,3008.89
2025-12-22,D2C_APP,Trousers,1849.32
2025-12-22,D2C_APP,Jackets,1307.05
2025-12-22,D2C_WEB,Shirts,3414.97
2025-12-22,D2C_WEB,T-Shirts,2344.6
2025-12-22,D2C_WEB,Jeans,2209.78
2025-12-22,D2C_WEB,Co-ords,1596.76
2025-12-22,D2C_WEB,Trousers,1044.7
2025-12-22,D2C_WEB,Jackets,962.44
2025-12-22,MYNTRA,Shirts,6820.08
2025-12-22,MYNTRA,T-Shirts,6122.54
2025-12-22,MYNTRA,Jeans,4373.88
2025-12-22,MYNTRA,Co-ords,2867.68
2025-12-22,MYNTRA,Trousers,2834.27
2025-12-22,MYNTRA,Jackets,1294.38
2025-12-22,FLIPKART,Shirts,5078.73
2025-12-22,FLIPKART,T-Shirts,3627.24
2025-12-22,FLIPKART,Jeans,2325.25
2025-12-22,FLIPKART,Co-ords,1226.61
2025-12-22,FLIPKART,Trousers,1745.39
2025-12-22,FLIPKART,Jackets,1352.95
2025-12-22,AJIO,Shirts,2661.79
2025-12-22,AJIO,T-Shirts,2175.08
2025-12-22,AJIO,Jeans,1865.66
2025-12-22,AJIO,Co-ords,858.7
2025-12-22,AJIO,Trousers,1065.62
2025-12-22,AJIO,Jackets,866.57
2025-12-23,D2C_APP,Shirts,4622.77
2025-12-23,D2C_APP,T-Shirts,3283.22
2025-12-23,D2C_APP,Jeans,3650.57
2025-12-23,D2C_APP,Co-ords,1617.81
2025-12-23,D2C_APP,Trousers,2303.55
