return_id,order_id,return_date,return_reason,refund_amount,reverse_logistics_cost
RT0008936,SN260214008936,2026-02-27,Size issue,1153.98,80
RT0008939,SN251027008939,2025-11-06,Quality not as expected,616.93,80
RT0008952,SN251018008952,2025-10-21,Quality not as expected,1213.08,80
RT0008956,SN251231008956,2026-01-08,Size issue,571.79,80
RT0008958,SN260220008958,2026-03-02,Style/fit not as expected,1793.1,80
RT0008965,SN251101008965,2025-11-03,Late delivery,1507.81,80
RT0008979,SN260217008979,2026-02-24,Quality not as expected,1581.6,80
RT0008986,SN251029008986,2025-11-05,Style/fit not as expected,1495.91,80
RT0008994,SN251124008994,2025-12-05,Quality not as expected,634.66,80
RT0008996,SN260222008996,2026-03-03,Style/fit not as expected,2050.28,80
RT0009002,SN260212009002,2026-02-15,Size issue,763.42,80
RT0009008,SN251101009008,2025-11-10,Size issue,1052.87,80
RT0009011,SN251013009011,2025-10-24,Changed mind,1736.8,80
RT0009015,SN251014009015,2025-10-26,Style/fit not as expected,1589.29,80
RT0009018,SN260108009018,2026-01-18,Size issue,2247.21,80
RT0009037,SN260215009037,2026-02-21,Late delivery,1362.65,80
RT0009046,SN251103009046,2025-11-08,Size issue,760.3,80
RT0009059,SN251227009059,2026-01-10,Size issue,1057.22,80
RT0009062,SN260205009062,2026-02-19,Size issue,1900.74,80
RT0009068,SN260227009068,2026-03-08,Wrong item delivered,1414.08,80
RT0009082,SN260228009082,2026-03-14,Size issue,1715.68,80
RT0009086,SN251114009086,2025-11-18,Size issue,1715.17,80
RT0009087,SN251124009087,2025-11-28,Quality not as expected,2300.48,80
RT0009089,SN260103009089,2026-01-13,Changed mind,2756.92,80
RT0009090,SN251010009090,2025-10-24,Style/fit not as expected,2093.36,80
RT0009091,SN260227009091,2026-03-05,Late delivery,1364.74,80
RT0009100,SN260219009100,2026-03-01,Size issue,1302.92,80
RT0009104,SN251223009104,2025-12-31,Size issue,3111.9,80
RT0009110,SN260127009110,2026-02-06,Size issue,6736.29,80
RT0009123,SN251230009123,2026-01-10,Size issue,2213.61,80
RT0009135,SN260317009135,2026-03-22,Style/fit not as expected,2225.48,0
RT0009136,SN251106009136,2025-11-16,Size issue,2536.54,80
RT0009139,SN251109009139,2025-11-22,Size issue,5287.68,80
RT0009141,SN251013009141,2025-10-20,Style/fit not as expected,2296.51,80
RT0009144,SN260226009144,2026-03-10,Style/fit not as expected,1307.29,80
RT0009156,SN260104009156,2026-01-06,Style/fit not as expected,1237.39,80
RT0009158,SN260216009158,2026-02-23,Style/fit not as expected,1448.36,80
RT0009161,SN251112009161,2025-11-17,Style/fit not as expected,1532.32,80
RT0009164,SN251226009164,2026-01-09,Size issue,1701.37,80
RT0009166,SN251110009166,2025-11-13,Size issue,2047.6,80
RT0009185,SN251102009185,2025-11-04,Style/fit not as expected,1618.03,80
RT0009192,SN251113009192,2025-11-17,Style/fit not as expected,1327.52,80
RT0009193,SN251215009193,2025-12-28,Late delivery,961.91,80
RT0009218,SN251127009218,2025-11-30,Style/fit not as expected,2048.97,80
RT0009220,SN260107009220,2026-01-18,Size issue,794.78,0
RT0009225,SN260127009225,2026-01-29,Size issue,2617.12,80
RT0009227,SN260115009227,2026-01-29,Size issue,2266.92,80
RT0009233,SN251225009233,2025-12-30,Size issue,2950.88,80
RT0009236,SN251011009236,2025-10-16,Size issue,3476.06,80
RT0009239,SN251221009239,2025-12-31,Size issue,1114.96,80
RT0009243,SN260315009243,2026-03-19,Quality not as expected,2048.29,80
RT0009244,SN251118009244,2025-11-27,Style/fit not as expected,2646.43,80
RT0009252,SN260109009252,2026-01-15,Size issue,698.07,80
RT0009253,SN251103009253,2025-11-07,Late delivery,1137.08,80
RT0009259,SN260217009259,2026-03-03,Size issue,701.23,80
RT0009261,SN251027009261,2025-11-10,Quality not as expected,860.04,80
RT0009268,SN260326009268,2026-03-29,Size issue,1245.91,80
RT0009275,SN251218009275,2025-12-24,Wrong item delivered,930.94,80
RT0009278,SN251210009278,2025-12-13,Wrong item delivered,1520.86,80
RT0009287,SN251110009287,2025-11-24,Size issue,2210.51,80
RT0009291,SN251002009291,2025-10-04,Size issue,1887.34,80
RT0009296,SN251226009296,2026-01-04,Size issue,2143.3,80
RT0009297,SN260120009297,2026-01-24,Style/fit not as expected,1705.6,80
RT0009307,SN251213009307,2025-12-26,Quality not as expected,1207.24,80
RT0009310,SN251208009310,2025-12-16,Size issue,1350.2,80
RT0009312,SN260116009312,2026-01-30,Size issue,884.05,80
RT0009320,SN251015009320,2025-10-23,Style/fit not as expected,5756.28,80
RT0009321,SN260113009321,2026-01-19,Size issue,1647.44,80
RT0009323,SN251111009323,2025-11-21,Style/fit not as expected,654.22,80
RT0009333,SN251208009333,2025-12-22,Size issue,8544.18,80
RT0009336,SN251008009336,2025-10-19,Size issue,2761.74,80
RT0009340,SN260227009340,2026-03-05,Late delivery,1635.66,80
RT0009349,SN260310009349,2026-03-13,Size issue,6421.41,80
RT0009355,SN251220009355,2025-12-23,Size issue,553.13,80
RT0009362,SN260117009362,2026-01-28,Late delivery,5117.1,80
RT0009365,SN260106009365,2026-01-18,Style/fit not as expected,1570.72,80
RT0009366,SN260109009366,2026-01-16,Size issue,1576.89,80
RT0009377,SN260113009377,2026-01-27,Size issue,2144.66,80
RT0009386,SN251126009386,2025-12-08,Changed mind,534.69,0
RT0009394,SN251229009394,2026-01-06,Wrong item delivered,1526.75,80
RT0009405,SN251218009405,2025-12-31,Changed mind,1613.36,80
RT0009411,SN260107009411,2026-01-13,Size issue,1591.36,80
RT0009419,SN251011009419,2025-10-22,Size issue,1146.8,80
RT0009421,SN251009009421,2025-10-23,Quality not as expected,1390.31,80
RT0009422,SN251017009422,2025-10-30,Quality not as expected,2488.48,80
RT0009423,SN260316009423,2026-03-27,Size issue,1576.36,80
RT0009424,SN251211009424,2025-12-24,Quality not as expected,2546.56,80
RT0009435,SN260328009435,2026-03-30,Style/fit not as expected,1614.43,80
RT0009447,SN251119009447,2025-11-21,Size issue,1256.65,80
RT0009452,SN251218009452,2025-12-25,Size issue,2188.0,80
RT0009465,SN251024009465,2025-11-03,Size issue,3297.94,80
RT0009471,SN260107009471,2026-01-15,Late delivery,2022.23,80
RT0009473,SN251126009473,2025-12-08,Size issue,1544.06,80
RT0009475,SN260316009475,2026-03-20,Style/fit not as expected,1787.52,80
RT0009476,SN260311009476,2026-03-22,Size issue,1740.34,80
RT0009492,SN251113009492,2025-11-24,Size issue,2528.7,80
RT0009499,SN251222009499,2025-12-28,Size issue,1613.54,80
RT0009500,SN251014009500,2025-10-24,Quality not as expected,1494.18,80
RT0009501,SN260220009501,2026-02-26,Size issue,1487.0,80
RT0009503,SN251203009503,2025-12-10,Changed mind,2199.31,80
RT0009509,SN251014009509,2025-10-23,Size issue,2511.05,80
RT0009523,SN251216009523,2025-12-26,Size issue,1422.68,80
RT0009528,SN251124009528,2025-12-01,Style/fit not as expected,1776.27,80
RT0009529,SN260320009529,2026-03-25,Size issue,925.31,80
RT0009541,SN251205009541,2025-12-19,Late delivery,1283.91,80
RT0009542,SN251008009542,2025-10-12,Quality not as expected,4533.04,80
RT0009544,SN260227009544,2026-03-03,Style/fit not as expected,2053.17,80
RT0009557,SN260119009557,2026-02-02,Size issue,1282.17,80
RT0009560,SN260221009560,2026-02-28,Size issue,1226.24,80
RT0009564,SN251110009564,2025-11-13,Size issue,1630.78,80
RT0009570,SN260108009570,2026-01-11,Size issue,1341.75,80
RT0009577,SN260216009577,2026-02-19,Quality not as expected,1626.3,80
RT0009585,SN260111009585,2026-01-19,Style/fit not as expected,1778.46,80
RT0009586,SN260203009586,2026-02-17,Size issue,2239.67,80
RT0009592,SN260127009592,2026-01-31,Size issue,1458.48,80
RT0009596,SN251117009596,2025-12-01,Changed mind,2583.54,80
RT0009609,SN251113009609,2025-11-15,Wrong item delivered,2269.58,80
RT0009613,SN260209009613,2026-02-18,Size issue,2568.6,0
RT0009619,SN260215009619,2026-02-24,Size issue,2578.06,80
RT0009624,SN260313009624,2026-03-21,Size issue,1796.43,80
RT0009636,SN251212009636,2025-12-20,Style/fit not as expected,525.22,80
RT0009643,SN260203009643,2026-02-07,Size issue,1387.03,80
RT0009644,SN260122009644,2026-01-24,Size issue,3117.0,80
RT0009645,SN260206009645,2026-02-11,Style/fit not as expected,1283.33,80
RT0009650,SN251209009650,2025-12-21,Quality not as expected,1676.44,80
RT0009651,SN260105009651,2026-01-11,Style/fit not as expected,2118.69,80
RT0009658,SN251014009658,2025-10-21,Size issue,3123.06,80
RT0009674,SN251215009674,2025-12-24,Size issue,1260.25,80
RT0009687,SN260309009687,2026-03-21,Size issue,1714.22,0
RT0009692,SN260107009692,2026-01-12,Style/fit not as expected,2187.19,80
RT0009699,SN251229009699,2025-12-31,Size issue,3323.92,80
RT0009700,SN260318009700,2026-03-21,Size issue,1503.68,80
RT0009713,SN251128009713,2025-12-08,Quality not as expected,1927.52,80
RT0009716,SN251115009716,2025-11-25,Late delivery,1527.92,80
RT0009717,SN251104009717,2025-11-13,Changed mind,4022.44,80
RT0009726,SN260324009726,2026-03-31,Size issue,1941.14,80
RT0009728,SN260320009728,2026-03-24,Style/fit not as expected,1562.84,80
RT0009730,SN251212009730,2025-12-14,Size issue,2379.16,80
RT0009733,SN251201009733,2025-12-13,Quality not as expected,1225.19,80
RT0009736,SN260302009736,2026-03-09,Style/fit not as expected,2141.12,80
RT0009737,SN260312009737,2026-03-18,Late delivery,970.82,80
RT0009744,SN260220009744,2026-02-23,Quality not as expected,790.79,80
RT0009748,SN260116009748,2026-01-22,Style/fit not as expected,1668.5,80
RT0009749,SN251105009749,2025-11-15,Size issue,1934.41,80
RT0009767,SN260316009767,2026-03-24,Changed mind,1483.96,80
RT0009777,SN251020009777,2025-10-23,Style/fit not as expected,4194.12,80
RT0009785,SN251231009785,2026-01-02,Size issue,5305.02,80
RT0009788,SN251223009788,2026-01-06,Size issue,1788.43,80
RT0009789,SN251129009789,2025-12-08,Size issue,3987.9,80
RT0009793,SN260327009793,2026-03-29,Quality not as expected,550.43,80
RT0009795,SN260211009795,2026-02-24,Style/fit not as expected,718.08,80
RT0009799,SN251203009799,2025-12-12,Style/fit not as expected,2045.9,80
RT0009800,SN251115009800,2025-11-24,Size issue,1620.0,0
RT0009810,SN251219009810,2025-12-24,Size issue,5995.59,80
RT0009811,SN260318009811,2026-03-20,Size issue,1142.61,80
RT0009816,SN260221009816,2026-03-07,Size issue,1318.87,80
RT0009826,SN251220009826,2025-12-31,Style/fit not as expected,1532.2,80
RT0009830,SN260314009830,2026-03-24,Quality not as expected,4711.64,80
RT0009831,SN260106009831,2026-01-09,Size issue,779.03,80
RT0009844,SN251105009844,2025-11-07,Size issue,2244.74,80
RT0009850,SN251028009850,2025-10-31,Late delivery,1320.24,80
RT0009854,SN251116009854,2025-11-20,Size issue,815.32,80
RT0009856,SN251013009856,2025-10-25,Late delivery,808.89,80
RT0009860,SN251122009860,2025-12-02,Size issue,857.21,80
RT0009872,SN260125009872,2026-01-31,Size issue,4154.4,80
RT0009885,SN260128009885,2026-01-30,Quality not as expected,1165.93,80
RT0009890,SN251205009890,2025-12-12,Style/fit not as expected,2304.5,80
RT0009891,SN251221009891,2026-01-03,Changed mind,3029.26,80
RT0009894,SN251023009894,2025-10-28,Style/fit not as expected,1837.28,80
RT0009896,SN260208009896,2026-02-11,Late delivery,855.46,80
RT0009904,SN251007009904,2025-10-11,Style/fit not as expected,2598.4,80
RT0009907,SN260216009907,2026-02-23,Quality not as expected,1332.92,80
RT0009922,SN251003009922,2025-10-07,Quality not as expected,1724.07,0
RT0009930,SN260217009930,2026-02-23,Quality not as expected,1547.98,80
RT0009932,SN251118009932,2025-11-30,Size issue,2116.23,0
RT0009934,SN260121009934,2026-02-03,Style/fit not as expected,2660.84,80
RT0009944,SN260207009944,2026-02-20,Size issue,3388.33,80
RT0009946,SN251024009946,2025-11-05,Size issue,4559.54,80
RT0009956,SN251118009956,2025-12-01,Style/fit not as expected,1246.46,80
RT0009985,SN251212009985,2025-12-22,Size issue,1627.28,80
RT0009988,SN251222009988,2025-12-31,Quality not as expected,4737.04,80
RT0009995,SN260226009995,2026-03-10,Wrong item delivered,2850.16,80
RT0010001,SN260115010001,2026-01-20,Size issue,958.33,80
RT0010003,SN260113010003,2026-01-24,Style/fit not as expected,4854.04,80
RT0010005,SN251212010005,2025-12-20,Size issue,2243.58,80
RT0010007,SN251018010007,2025-10-27,Changed mind,4027.96,80
RT0010015,SN260205010015,2026-02-13,Style/fit not as expected,1516.27,80
RT0010023,SN251023010023,2025-11-06,Quality not as expected,1364.59,80
RT0010025,SN260302010025,2026-03-12,Size issue,1276.71,80
RT0010028,SN251203010028,2025-12-13,Size issue,5901.86,80
RT0010030,SN260218010030,2026-02-23,Size issue,982.89,80
RT0010045,SN260121010045,2026-02-04,Wrong item delivered,5833.71,80
RT0010048,SN251202010048,2025-12-15,Size issue,1586.52,80
RT0010057,SN260101010057,2026-01-13,Changed mind,1487.38,80
RT0010058,SN251005010058,2025-10-07,Size issue,1136.73,80
RT0010064,SN260212010064,2026-02-18,Style/fit not as expected,1550.8,80
RT0010070,SN251212010070,2025-12-17,Size issue,1491.78,80
RT0010088,SN260218010088,2026-02-21,Style/fit not as expected,1332.34,80
RT0010090,SN251008010090,2025-10-14,Quality not as expected,1214.73,80
RT0010101,SN251202010101,2025-12-16,Quality not as expected,969.57,80
RT0010103,SN260307010103,2026-03-19,Wrong item delivered,1533.54,80
RT0010117,SN251216010117,2025-12-26,Size issue,1727.61,80
RT0010118,SN260128010118,2026-02-06,Changed mind,5736.6,80
RT0010119,SN260207010119,2026-02-15,Size issue,1715.86,80
RT0010120,SN251112010120,2025-11-15,Quality not as expected,2459.86,0
RT0010122,SN251017010122,2025-10-23,Size issue,1220.86,80
RT0010125,SN260204010125,2026-02-06,Quality not as expected,1392.42,80
RT0010130,SN251028010130,2025-11-07,Quality not as expected,1701.94,80
RT0010134,SN260111010134,2026-01-20,Style/fit not as expected,1035.47,80
RT0010138,SN251017010138,2025-10-31,Late delivery,829.17,80
RT0010145,SN260206010145,2026-02-09,Quality not as expected,796.15,80
RT0010165,SN260313010165,2026-03-16,Style/fit not as expected,2944.24,80
RT0010166,SN251228010166,2026-01-06,Wrong item delivered,3030.98,80
RT0010167,SN260208010167,2026-02-16,Style/fit not as expected,677.02,80
RT0010172,SN251007010172,2025-10-18,Size issue,861.02,80
RT0010176,SN260121010176,2026-02-01,Quality not as expected,1056.42,0
RT0010183,SN260322010183,2026-03-31,Size issue,2182.79,80
RT0010190,SN260302010190,2026-03-05,Size issue,769.46,80
RT0010199,SN251009010199,2025-10-16,Style/fit not as expected,4810.36,80
RT0010203,SN251111010203,2025-11-21,Quality not as expected,943.75,80
RT0010204,SN251224010204,2025-12-26,Quality not as expected,3660.96,80
RT0010217,SN251015010217,2025-10-29,Size issue,1796.72,80
RT0010219,SN260206010219,2026-02-15,Changed mind,409.41,80
RT0010221,SN251016010221,2025-10-29,Quality not as expected,2865.17,80
RT0010222,SN260212010222,2026-02-20,Style/fit not as expected,1518.8,80
RT0010229,SN260315010229,2026-03-29,Style/fit not as expected,1085.17,80
RT0010237,SN260211010237,2026-02-20,Style/fit not as expected,2485.89,80
RT0010246,SN251008010246,2025-10-18,Size issue,4966.06,80
RT0010247,SN251015010247,2025-10-22,Late delivery,2737.88,80
RT0010252,SN260314010252,2026-03-21,Size issue,1384.16,80
RT0010258,SN260316010258,2026-03-25,Size issue,1381.85,80
RT0010267,SN260109010267,2026-01-15,Quality not as expected,963.09,80
RT0010281,SN260124010281,2026-02-05,Size issue,3818.78,80
RT0010291,SN260105010291,2026-01-09,Quality not as expected,1803.94,80
RT0010293,SN251013010293,2025-10-15,Size issue,1174.37,80
RT0010315,SN251106010315,2025-11-11,Style/fit not as expected,1252.46,80
RT0010317,SN251105010317,2025-11-09,Size issue,4423.02,80
RT0010324,SN260209010324,2026-02-22,Wrong item delivered,4747.8,80
RT0010335,SN260313010335,2026-03-24,Size issue,1573.29,80
RT0010365,SN251026010365,2025-10-30,Size issue,1279.06,80
RT0010368,SN251113010368,2025-11-20,Style/fit not as expected,958.47,80
RT0010371,SN260126010371,2026-01-28,Size issue,939.8,80
RT0010374,SN251021010374,2025-10-29,Late delivery,1522.68,0
RT0010381,SN251009010381,2025-10-13,Quality not as expected,2175.21,80
RT0010384,SN251106010384,2025-11-12,Size issue,3113.85,80
RT0010387,SN251226010387,2026-01-07,Size issue,2296.87,80
RT0010391,SN260220010391,2026-02-28,Style/fit not as expected,2742.54,80
RT0010398,SN251215010398,2025-12-24,Style/fit not as expected,1216.69,80
RT0010400,SN251110010400,2025-11-16,Size issue,1466.45,80
RT0010401,SN251012010401,2025-10-21,Style/fit not as expected,1514.95,80
RT0010407,SN251003010407,2025-10-11,Size issue,2595.21,80
RT0010413,SN251112010413,2025-11-21,Quality not as expected,2606.25,80
RT0010418,SN260315010418,2026-03-20,Quality not as expected,6335.82,80
RT0010420,SN260129010420,2026-02-09,Style/fit not as expected,578.21,80
RT0010429,SN260106010429,2026-01-11,Size issue,1669.68,80
RT0010434,SN260312010434,2026-03-20,Quality not as expected,2886.68,80
RT0010440,SN251224010440,2025-12-27,Style/fit not as expected,793.72,80
RT0010451,SN260124010451,2026-01-28,Style/fit not as expected,1665.74,80
RT0010458,SN251112010458,2025-11-17,Size issue,1126.11,80
RT0010461,SN260208010461,2026-02-20,Size issue,2103.08,80
RT0010469,SN251120010469,2025-11-24,Late delivery,1914.2,80
RT0010479,SN260301010479,2026-03-08,Quality not as expected,671.27,80
RT0010493,SN251209010493,2025-12-16,Wrong item delivered,3765.28,0
RT0010503,SN260123010503,2026-01-31,Late delivery,1254.57,80
RT0010512,SN251111010512,2025-11-24,Changed mind,1230.14,80
RT0010534,SN260216010534,2026-02-25,Style/fit not as expected,1111.82,80
RT0010538,SN251025010538,2025-10-28,Style/fit not as expected,5116.24,0
RT0010544,SN251029010544,2025-11-12,Size issue,2578.84,80
RT0010547,SN260211010547,2026-02-17,Quality not as expected,2063.0,80
RT0010554,SN260206010554,2026-02-19,Size issue,1474.27,80
RT0010558,SN260203010558,2026-02-17,Late delivery,2194.26,80
RT0010563,SN260202010563,2026-02-10,Size issue,4673.76,80
RT0010572,SN260210010572,2026-02-17,Quality not as expected,1362.76,80
RT0010575,SN260105010575,2026-01-15,Size issue,4839.06,80
RT0010578,SN251005010578,2025-10-19,Quality not as expected,2006.28,80
RT0010586,SN251216010586,2025-12-19,Late delivery,3871.96,80
RT0010588,SN251024010588,2025-10-30,Size issue,1011.37,80
RT0010589,SN260130010589,2026-02-10,Size issue,2089.49,80
RT0010591,SN251129010591,2025-12-04,Wrong item delivered,1438.68,80
RT0010598,SN251020010598,2025-10-28,Late delivery,2488.19,80
RT0010608,SN251128010608,2025-12-08,Size issue,2091.6,80
RT0010615,SN260313010615,2026-03-27,Size issue,2794.7,80
RT0010624,SN260112010624,2026-01-15,Size issue,1753.29,80
RT0010631,SN251121010631,2025-11-23,Size issue,5198.18,80
RT0010641,SN251210010641,2025-12-18,Style/fit not as expected,1454.78,80
RT0010649,SN260118010649,2026-01-23,Size issue,1451.78,80
RT0010654,SN251210010654,2025-12-16,Size issue,2174.15,80
RT0010657,SN260107010657,2026-01-11,Style/fit not as expected,1212.54,80
RT0010661,SN260123010661,2026-01-29,Style/fit not as expected,1164.95,80
RT0010675,SN260220010675,2026-03-06,Late delivery,1774.9,80
RT0010690,SN260324010690,2026-03-28,Size issue,1152.71,80
